0.,0.0010000000000000002,0.8023687491058922E-2
0.,0.0012589254117941675,0.9811346264663264E-2
0.,0.0015848931924611136,0.1198681891118855E-1
0.,0.00199526231496888,0.1463108658413794E-1
0.,0.00251188643150958,0.1784106691018389E-1
0.,0.003162277660168382,0.2173243779154090E-1
0.,0.003981071705534972,0.2644285533111992E-1
0.,0.005011872336272726,0.3213558087471067E-1
0.,0.006309573444801936,0.3900351369686261E-1
0.,0.007943282347242819,0.4727359699036153E-1
0.,0.010000000000000004,0.5721152155472457E-1
0.,0.012589254117941677,0.6912658867300707E-1
0.,0.01584893192461114,0.8337650435963008E-1
0.,0.019952623149688802,0.1003717529432671E0
0.,0.025118864315095815,0.1205790284486961E0
0.,0.03162277660168381,0.1445229754613644E0
0.,0.03981071705534975,0.1727851944047642E0
0.,0.05011872336272725,0.2059990883454224E0
0.,0.06309573444801937,0.2448386648657688E0
0.,0.07943282347242821,0.2899988679755803E0
0.,0.10000000000000006,0.3421644437579745E0
0.,0.12589254117941678,0.4019638399912900E0
0.,0.15848931924611143,0.4699044044602528E0
0.,0.19952623149688806,0.5462855367653479E0
0.,0.2511886431509581,0.6310880481978531E0
0.,0.31622776601683805,0.7238416568329461E0
0.,0.39810717055349737,0.8234793987407407E0
0.,0.5011872336272728,0.9281988561221286E0
0.,0.6309573444801939,0.1035365798252293E1
0.,0.7943282347242823,0.1141514094160473E1
0.,1.0000000000000009,0.1242509848623779E1
0.,1.2589254117941682,0.1333943725197204E1
0.,1.5848931924611147,0.1411772817829372E1
0.,1.995262314968881,0.1473134568066144E1
0.,2.5118864315095815,0.1517109744150344E1
0.,3.162277660168381,0.1545089392634652E1
0.,3.981071705534978,0.1560436084442656E1
0.,5.011872336272725,0.1567430928890947E1
0.,6.3095734448019405,0.1569961940606587E1
0.,7.943282347242818,0.1570648922789287E1
0.,10.00000000000001,0.1570779311615979E1
0.,12.589254117941675,0.1570795176174901E1
0.,15.84893192461115,0.1570796287071029E1
0.,19.952623149688833,0.1570796326206144E1
0.,25.118864315095824,0.1570796326791885E1
0.,31.622776601683846,0.1570796326794893E1
0.,39.810717055349755,0.1570796326794897E1
0.,50.1187233627273,0.1570796326794897E1
0.,63.095734448019364,0.1570796326794897E1
0.,79.43282347242825,0.1570796326794897E1
0.,100.00000000000004,0.1570796326794897E1
0.1,0.0010000000000000002,0.2422158846857605E-2
0.1,0.0012589254117941675,0.3047723592801217E-2
0.1,0.0015848931924611136,0.3834335775076575E-2
0.1,0.00199526231496888,0.4823157287401649E-2
0.1,0.00251188643150958,0.6065698395616441E-2
0.1,0.003162277660168382,0.7626320868858148E-2
0.1,0.003981071705534972,0.9585290616874135E-2
0.1,0.005011872336272726,0.1204246869871116E-1
0.1,0.006309573444801936,0.1512172525753720E-1
0.1,0.007943282347242819,0.1897614298826358E-1
0.1,0.010000000000000004,0.2379403715092575E-1
0.1,0.012589254117941677,0.2980574728890053E-1
0.1,0.01584893192461114,0.3729103870245400E-1
0.1,0.019952623149688802,0.4658677514908965E-1
0.1,0.025118864315095815,0.5809427528993276E-1
0.1,0.03162277660168381,0.7228543656397890E-1
0.1,0.03981071705534975,0.8970630439121757E-1
0.1,0.05011872336272725,0.1109762996848393E0
0.1,0.06309573444801937,0.1367808276778833E0
0.1,0.07943282347242821,0.1678545237445560E0
0.1,0.10000000000000006,0.2049520053434990E0
0.1,0.12589254117941678,0.2488027691055259E0
0.1,0.15848931924611143,0.3000469249659755E0
0.1,0.19952623149688806,0.3591490425815439E0
0.1,0.2511886431509581,0.4262889648046067E0
0.1,0.31622776601683805,0.5012317848647334E0
0.1,0.39810717055349737,0.5831853373845917E0
0.1,0.5011872336272728,0.6706635928620797E0
0.1,0.6309573444801939,0.7613886546414375E0
0.1,0.7943282347242823,0.8522808947158290E0
0.1,1.0000000000000009,0.9396000319954350E0
0.1,1.2589254117941682,0.1019296937797240E1
0.1,1.5848931924611147,0.1087597753474006E1
0.1,1.995262314968881,0.1141752048602678E1
0.1,2.5118864315095815,0.1180743426261112E1
0.1,3.162277660168381,0.1205647418212548E1
0.1,3.981071705534978,0.1219350074697258E1
0.1,5.011872336272725,0.1225611586371305E1
0.1,6.3095734448019405,0.1227881961587869E1
0.1,7.943282347242818,0.1228499237812023E1
0.1,10.00000000000001,0.1228616555809674E1
0.1,12.589254117941675,0.1228630845682783E1
0.1,15.84893192461115,0.1228631847198463E1
0.1,19.952623149688833,0.1228631882505453E1
0.1,25.118864315095824,0.1228631883034202E1
0.1,31.622776601683846,0.1228631883036919E1
0.1,39.810717055349755,0.1228631883036922E1
0.1,50.1187233627273,0.1228631883036922E1
0.1,63.095734448019364,0.1228631883036922E1
0.1,79.43282347242825,0.1228631883036922E1
0.1,100.00000000000004,0.1228631883036922E1
0.2,0.0010000000000000002,0.1750320130868131E-2
0.2,0.0012589254117941675,0.2202747217526018E-2
0.2,0.0015848931924611136,0.2771867000199379E-2
0.2,0.00199526231496888,0.3487630976457136E-2
0.2,0.00251188643150958,0.4387593151059945E-2
0.2,0.003162277660168382,0.5518790438403506E-2
0.2,0.003981071705534972,0.6940059636433814E-2
0.2,0.005011872336272726,0.8724875752477346E-2
0.2,0.006309573444801936,0.1096480300268716E-1
0.2,0.007943282347242819,0.1377365007588601E-1
0.2,0.010000000000000004,0.1729240991670023E-1
0.2,0.012589254117941677,0.2169503327790394E-1
0.2,0.01584893192461114,0.2719502297142860E-1
0.2,0.019952623149688802,0.3405272616100592E-1
0.2,0.025118864315095815,0.4258302477187524E-1
0.2,0.03162277660168381,0.5316285541304084E-1
0.2,0.03981071705534975,0.6623760660944421E-1
0.2,0.05011872336272725,0.8232492653570690E-1
0.2,0.06309573444801937,0.1020138319164378E0
0.2,0.07943282347242821,0.1259562766441138E0
0.2,0.10000000000000006,0.1548476087603178E0
0.2,0.12589254117941678,0.1893917787842767E0
0.2,0.15848931924611143,0.2302470064774212E0
0.2,0.19952623149688806,0.2779482096468156E0
0.2,0.2511886431509581,0.3328043114972429E0
0.2,0.31622776601683805,0.3947721947419459E0
0.2,0.39810717055349737,0.4633153505619414E0
0.2,0.5011872336272728,0.5372649828598014E0
0.2,0.6309573444801939,0.6147147328738381E0
0.2,0.7943282347242823,0.6929957351773318E0
0.2,1.0000000000000009,0.7687909702965263E0
0.2,1.2589254117941682,0.8384453600949860E0
0.2,1.5848931924611147,0.8984935001508277E0
0.2,1.995262314968881,0.9463450307610544E0
0.2,2.5118864315095815,0.9809453331573244E0
0.2,3.162277660168381,0.1003123563576994E1
0.2,3.981071705534978,0.1015362583436126E1
0.2,5.011872336272725,0.1020968926903188E1
