0.1,0.00010000000000000009,0.2426576500655417E-3
0.1,0.00012022644346174131,0.2917266904059261E-3
0.1,0.0001445439770745929,0.3507153222481874E-3
0.1,0.0001737800828749376,0.4216275538147466E-3
0.1,0.00020892961308540425,0.5068716776102150E-3
0.1,0.00025118864315095817,0.6093415737290355E-3
0.1,0.0003019951720402021,0.7325142497824834E-3
0.1,0.00036307805477010167,0.8805668093877874E-3
0.1,0.00043651583224016643,0.1058516646147087E-2
0.1,0.0005248074602497732,0.1272389369607199E-2
0.1,0.0006309573444801935,0.1529419797272334E-2
0.1,0.0007585775750291848,0.1838292305246354E-2
0.1,0.0009120108393559103,0.2209427930395498E-2
0.1,0.0010964781961431858,0.2655326865676275E-2
0.1,0.0013182567385564082,0.3190976386410937E-2
0.1,0.0015848931924611136,0.3834335775076575E-2
0.1,0.0019054607179632493,0.4606911442009853E-2
0.1,0.0022908676527677737,0.5534437105836033E-2
0.1,0.0027542287033381677,0.6647675493348671E-2
0.1,0.003311311214825913,0.7983359375167813E-2
0.1,0.003981071705534975,0.9585290616874168E-2
0.1,0.004786300923226387,0.1150561592774972E-1
0.1,0.005754399373371575,0.1380629661604699E-1
0.1,0.006918309709189366,0.1656078621403550E-1
0.1,0.008317637711026712,0.1985592340751690E-1
0.1,0.010000000000000004,0.2379403715092575E-1
0.1,0.012022644346174135,0.2849524480670210E-1
0.1,0.014454397707459285,0.3409990108879572E-1
0.1,0.01737800828749377,0.4077112395199492E-1
0.1,0.020892961308540396,0.4869728196969313E-1
0.1,0.025118864315095805,0.5809427528993270E-1
0.1,0.03019951720402017,0.6920737891777665E-1
0.1,0.03630780547701015,0.8231234401940970E-1
0.1,0.04365158322401662,0.9771537280072373E-1
0.1,0.05248074602497729,0.1157514993322634E0
0.1,0.06309573444801937,0.1367808276778833E0
0.1,0.07585775750291839,0.1611820058358424E0
0.1,0.091201083935591,0.1893422561671738E0
0.1,0.10964781961431853,0.2216432490916686E0
0.1,0.13182567385564076,0.2584421110512837E0
0.1,0.15848931924611143,0.3000469249659755E0
0.1,0.19054607179632485,0.3466862544423263E0
0.1,0.2290867652767773,0.3984725696788765E0
0.1,0.2754228703338166,0.4553600700536880E0
0.1,0.33113112148259144,0.5170984070334500E0
