0.,0.15707963267948966E1
0.001,0.15627726393038377E1
0.002,0.15561352424574860E1
0.003,0.15500210869455559E1
0.004,0.15442467198835864E1
0.005,0.15387250120964802E1
0.006,0.15334046446675613E1
0.007,0.15282517070245504E1
0.008,0.15232420969271775E1
0.009000000000000001,0.15183577926303736E1
0.01,0.15135848052401721E1
0.011,0.15089119590851838E1
0.012,0.15043301194674739E1
0.013000000000000001,0.14998316796727999E1
0.014,0.14954102067668228E1
0.015,0.14910601891047541E1
0.016,0.14867768514643972E1
0.017,0.14825560165702657E1
0.018000000000000002,0.14783939993079445E1
0.019,0.14742875245149945E1
0.02,0.14702336621239825E1
0.021,0.14662297753070617E1
0.022,0.14622734785184490E1
0.023,0.14583626031799870E1
0.024,0.14544951693447045E1
0.025,0.14506693620905309E1
0.026000000000000002,0.14468835116964464E1
0.027,0.14431360768724829E1
0.028,0.14394256304771918E1
0.029,0.14357508472777667E1
0.03,0.14321104934001815E1
0.031,0.14285034171873355E1
0.032,0.14249285412378515E1
0.033,0.14213848554408551E1
0.034,0.14178714108556827E1
0.035,0.14143873143121470E1
0.036000000000000004,0.14109317236283360E1
0.037,0.14075038433601051E1
0.038,0.14041029210103593E1
0.039,0.14007282436375802E1
0.04,0.13973791348123792E1
0.041,0.13940549518785458E1
0.042,0.13907550834814332E1
0.043000000000000003,0.13874789473318383E1
0.044,0.13842259881779772E1
0.045,0.13809956759618969E1
0.046,0.13777875041398202E1
0.047,0.13746009881485964E1
0.048,0.13714356640027075E1
0.049,0.13682910870082252E1
0.05,0.13651668305817797E1
0.051000000000000004,0.13620624851640346E1
0.052000000000000005,0.13589776572184004E1
0.053,0.13559119683067861E1
0.054,0.13528650542351206E1
0.055,0.13498365642621798E1
0.056,0.13468261603659644E1
0.057,0.13438335165624862E1
0.058,0.13408583182723674E1
0.059000000000000004,0.13379002617311269E1
0.06,0.13349590534394530E1
0.061,0.13320344096501272E1
0.062,0.13291260558885965E1
0.063,0.13262337265044780E1
0.064,0.13233571642515421E1
0.065,0.13204961198939472E1
0.066,0.13176503518367082E1
0.067,0.13148196257785604E1
0.068,0.13120037143855492E1
0.069,0.13092023969838204E1
0.07,0.13064154592702191E1
0.07100000000000001,0.13036426930394262E1
0.07200000000000001,0.13008838959264672E1
0.073,0.12981388711635246E1
0.074,0.12954074273500765E1
0.075,0.12926893782354579E1
0.076,0.12899845425130194E1
0.077,0.12872927436251173E1
0.078,0.12846138095782350E1
0.079,0.12819475727675824E1
0.08,0.12792938698105772E1
0.081,0.12766525413886501E1
0.082,0.12740234320968613E1
0.083,0.12714063903008521E1
0.084,0.12688012680006889E1
0.085,0.12662079207011901E1
0.08600000000000001,0.12636262072883544E1
0.08700000000000001,0.12610559899115351E1
0.088,0.12584971338710311E1
0.089,0.12559495075107861E1
0.09,0.12534129821159097E1
0.091,0.12508874318147517E1
0.092,0.12483727334852803E1
0.093,0.12458687666655291E1
0.094,0.12433754134678960E1
0.095,0.12408925584970870E1
0.096,0.12384200887715146E1
0.097,0.12359578936479704E1
0.098,0.12335058647494028E1
0.099,0.12310638958956418E1
0.1,0.12286318830369222E1
0.101,0.12262097241900646E1
0.10200000000000001,0.12237973193771834E1
0.10300000000000001,0.12213945705667973E1
0.10400000000000001,0.12190013816172264E1
0.105,0.12166176582221652E1
0.106,0.12142433078583283E1
0.107,0.12118782397350709E1
0.108,0.12095223647458926E1
0.109,0.12071755954217355E1
0.11,0.12048378458859965E1
0.111,0.12025090318111739E1
0.112,0.12001890703770765E1
0.113,0.11978778802305241E1
0.114,0.11955753814464735E1
0.115,0.11932814954905089E1
0.116,0.11909961451826355E1
0.117,0.11887192546623212E1
0.11800000000000001,0.11864507493547331E1
0.11900000000000001,0.11841905559381177E1
0.12,0.11819386023122770E1
0.121,0.11796948175680949E1
0.122,0.11774591319580709E1
0.123,0.11752314768678182E1
0.124,0.11730117847884897E1
0.125,0.11707999892900915E1
0.126,0.11685960249956511E1
0.127,0.11663998275562042E1
0.128,0.11642113336265695E1
0.129,0.11620304808418799E1
0.13,0.11598572077948405E1
0.131,0.11576914540136869E1
0.132,0.11555331599408148E1
0.133,0.11533822669120580E1
0.134,0.11512387171365883E1
0.135,0.11491024536774155E1
0.136,0.11469734204324642E1
0.137,0.11448515621162077E1
0.138,0.11427368242418370E1
0.139,0.11406291531039461E1
0.14,0.11385284957617162E1
0.14100000000000001,0.11364348000225787E1
0.14200000000000002,0.11343480144263423E1
0.14300000000000002,0.11322680882297663E1
0.14400000000000002,0.11301949713915655E1
0.145,0.11281286145578309E1
0.146,0.11260689690478522E1
0.147,0.11240159868403291E1
0.148,0.11219696205599566E1
0.149,0.11199298234643729E1
0.15,0.11178965494314579E1
0.151,0.11158697529469690E1
0.152,0.11138493890925050E1
0.153,0.11118354135337864E1
0.154,0.11098277825092414E1
0.155,0.11078264528188880E1
0.156,0.11058313818135037E1
0.157,0.11038425273840713E1
0.158,0.11018598479514945E1
0.159,0.10998833024565725E1
0.16,0.10979128503502279E1
0.161,0.10959484515839772E1
0.162,0.10939900666006386E1
0.163,0.10920376563252695E1
0.164,0.10900911821563246E1
0.165,0.10881506059570312E1
0.166,0.10862158900469720E1
0.167,0.10842869971938712E1
0.168,0.10823638906055767E1
0.169,0.10804465339222338E1
0.17,0.10785348912086424E1
0.171,0.10766289269467957E1
0.17200000000000001,0.10747286060285916E1
0.17300000000000001,0.10728338937487142E1
0.17400000000000002,0.10709447557976798E1
0.17500000000000002,0.10690611582550421E1
0.176,0.10671830675827528E1
0.177,0.10653104506186726E1
0.178,0.10634432745702293E1
0.179,0.10615815070082174E1
0.18,0.10597251158607369E1
0.181,0.10578740694072658E1
0.182,0.10560283362728640E1
0.183,0.10541878854225042E1
0.184,0.10523526861555267E1
0.185,0.10505227081002141E1
0.186,0.10486979212084838E1
0.187,0.10468782957506942E1
0.188,0.10450638023105613E1
0.189,0.10432544117801846E1
0.19,0.10414500953551764E1
0.191,0.10396508245298952E1
0.192,0.10378565710927773E1
0.193,0.10360673071217668E1
0.194,0.10342830049798388E1
0.195,0.10325036373106164E1
0.196,0.10307291770340757E1
0.197,0.10289595973423398E1
0.198,0.10271948716955571E1
0.199,0.10254349738178630E1
0.2,0.10236798776934233E1
0.201,0.10219295575625552E1
0.202,0.10201839879179266E1
0.203,0.10184431435008302E1
0.20400000000000001,0.10167069992975306E1
0.20500000000000002,0.10149755305356829E1
0.20600000000000002,0.10132487126808217E1
0.20700000000000002,0.10115265214329174E1
0.20800000000000002,0.10098089327229992E1
0.209,0.10080959227098432E1
0.21,0.10063874677767231E1
0.211,0.10046835445282236E1
0.212,0.10029841297871131E1
0.213,0.10012892005912762E1
0.214,0.99959873419070286E0
0.215,0.99791270804453453E0
0.216,0.99623109981816448E0
0.217,0.99455388738039211E0
0.218,0.99288104880062940E0
0.219,0.99121256234615868E0
0.22,0.98954840647944023E0
0.221,0.98788855985546884E0
0.222,0.98623300131917806E0
0.223,0.98458170990289116E0
0.224,0.98293466482381767E0
0.225,0.98129184548159457E0
0.226,0.97965323145587110E0
0.227,0.97801880250393618E0
0.228,0.97638853855838755E0
0.229,0.97476241972484181E0
0.23,0.97314042627968422E0
0.231,0.97152253866785766E0
0.232,0.96990873750068971E0
0.233,0.96829900355375718E0
0.234,0.96669331776478719E0
0.23500000000000001,0.96509166123159399E0
0.23600000000000002,0.96349401521005090E0
0.23700000000000002,0.96190036111209647E0
0.23800000000000002,0.96031068050377429E0
0.23900000000000002,0.95872495510330555E0
0.24,0.95714316677919398E0
0.241,0.95556529754836188E0
0.242,0.95399132957431765E0
0.243,0.95242124516535295E0
0.244,0.95085502677276974E0
0.245,0.94929265698913625E0
0.246,0.94773411854657139E0
0.247,0.94617939431505690E0
0.248,0.94462846730077686E0
0.249,0.94308132064448383E0
0.25,0.94153793761989122E0
0.251,0.93999830163209127E0
0.252,0.93846239621599823E0
0.253,0.93693020503481612E0
0.254,0.93540171187853070E0
0.255,0.93387690066242507E0
0.256,0.93235575542561856E0
0.257,0.93083826032962831E0
0.258,0.92932439965695324E0
0.259,0.92781415780967983E0
0.26,0.92630751930810950E0
0.261,0.92480446878940687E0
0.262,0.92330499100626884E0
0.263,0.92180907082561386E0
0.264,0.92031669322729100E0
0.265,0.91882784330280870E0
0.266,0.91734250625408246E0
0.267,0.91586066739220143E0
0.268,0.91438231213621340E0
0.269,0.91290742601192778E0
0.27,0.91143599465073646E0
0.271,0.90996800378845199E0
0.272,0.90850343926416288E0
0.273,0.90704228701910569E0
0.274,0.90558453309555354E0
0.275,0.90413016363572091E0
0.276,0.90267916488068418E0
0.277,0.90123152316931785E0
0.278,0.89978722493724604E0
0.279,0.89834625671580905E0
0.28,0.89690860513104465E0
0.281,0.89547425690268389E0
0.28200000000000003,0.89404319884316117E0
0.28300000000000003,0.89261541785663827E0
0.28400000000000003,0.89119090093804218E0
0.28500000000000003,0.88976963517211636E0
0.28600000000000003,0.88835160773248534E0
0.28700000000000003,0.88693680588073231E0
0.28800000000000003,0.88552521696548954E0
0.289,0.88411682842154146E0
0.29,0.88271162776893972E0
0.291,0.88130960261213116E0
0.292,0.87991074063909705E0
0.293,0.87851502962050429E0
0.294,0.87712245740886827E0
0.295,0.87573301193772691E0
0.296,0.87434668122082598E0
0.297,0.87296345335131530E0
0.298,0.87158331650095579E0
0.299,0.87020625891933707E0
0.3,0.86883226893310554E0
0.301,0.86746133494520264E0
0.302,0.86609344543411327E0
0.303,0.86472858895312407E0
0.304,0.86336675412959148E0
0.305,0.86200792966421936E0
0.306,0.86065210433034612E0
0.307,0.85929926697324102E0
0.308,0.85794940650940968E0
0.309,0.85660251192590859E0
0.31,0.85525857227966835E0
0.311,0.85391757669682572E0
0.312,0.85257951437206418E0
0.313,0.85124437456796288E0
0.314,0.84991214661435392E0
0.315,0.84858281990768775E0
